ID,highsal,interest,challeng,special,mathsci,knowledg,family,hobbies,gooddeg,varied,mother,father,careers,teacher,nobody,insight,encourag,discoura,whodisc,practica,curricul,pleased,relevanc,competit,Mconfid,Fhelp,deadline,assess,interper,quality,supplect,supppers,groupwk,teachhrs,friends,coursewk,theory,practwk,designwk,variety,placemen,experien,money,educatio,jobprosp,jobdecid,industry,perdevel,unigrade,apptheor,finalyr,indchart,placothe,wkexp,placloca,breaked,finuni,nogain,noappeal,noaccept,noplaoth,carpath,furstudy,studarea,salary,location,workenv,people,travel,benefits,training,promot,equalopp,flexible,childcar,workrole,charship,gender,age,ethnic,religion,school,year,dept,uni
651,2.0,5,3.0,1.0,3.0,2.0,1.0,4,3.0,3.0,3.0,3.0,3.0,3.0,5.0,0.0,,0.0,,4.0,3.0,5.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,1.0,5.0,3.0,3.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,,2.0,2.0,3.0,5.0,3.0,1.0,3.0,1.0,,2.0,1.0,3.0,4.0,5.0,5.0,5.0,3.0,1.0,4.0,4.0,5.0,4.0,3.0,2.0,3.0,2.0,5.0,5.0,1.0,1.0,3.0,9.0,2
652,4.0,5,4.0,3.0,4.0,1.0,4.0,4,5.0,4.0,1.0,1.0,1.0,1.0,5.0,0.0,,0.0,,4.0,4.0,5.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,0.0,,,,,,,,,,,,,5.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,,5.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,1.0,2.0,1.0,7.0,1.0,2.0,1.0,1.0,8.0,2
653,3.0,4,4.0,4.0,4.0,3.0,2.0,4,4.0,4.0,2.0,2.0,3.0,3.0,4.0,0.0,,0.0,,2.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,0.0,,,,,,,,,,,,,3.0,3.0,4.0,3.0,3.0,3.0,2.0,,9.0,0.0,,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,2
654,,5,4.0,4.0,5.0,,2.0,4,,3.0,,2.0,2.0,2.0,4.0,1.0,1.0,0.0,,4.0,,4.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,,,,,,,,,,,,,2.0,3.0,4.0,4.0,2.0,3.0,2.0,,9.0,1.0,6.0,4.0,2.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,4.0,3.0,3.0,1.0,1.0,7.0,13.0,3.0,1.0,1.0,8.0,2
655,4.0,5,5.0,4.0,2.0,2.0,5.0,4,4.0,5.0,2.0,4.0,3.0,2.0,1.0,0.0,,0.0,,2.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,3.0,0.0,,,,,,,,,,,,,4.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,8.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,3.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,8.0,2
656,3.0,4,5.0,4.0,3.0,2.0,2.0,2,3.0,4.0,2.0,2.0,2.0,2.0,2.0,0.0,,0.0,,1.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,,,,,,,,,,2.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,2
657,4.0,5,4.0,3.0,3.0,2.0,5.0,5,5.0,4.0,3.0,3.0,3.0,3.0,4.0,0.0,,0.0,,1.0,5.0,3.0,5.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,0.0,,,,,,,,,,,,,5.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,10.0,0.0,,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,2
658,4.0,4,4.0,4.0,4.0,2.0,2.0,4,5.0,5.0,2.0,4.0,2.0,,3.0,1.0,1.0,0.0,,2.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,0.0,,,,,,,,,,,,,5.0,3.0,3.0,2.0,2.0,2.0,2.0,,4.0,0.0,,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,8.0,2
659,4.0,4,4.0,3.0,4.0,2.0,4.0,4,4.0,4.0,2.0,2.0,2.0,2.0,4.0,0.0,,0.0,,3.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,,,,,,,,,,2.0,0.0,,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,2
660,4.0,4,4.0,4.0,3.0,2.0,5.0,3,4.0,3.0,2.0,2.0,4.0,4.0,2.0,0.0,,0.0,,4.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,0.0,,,,,,,,,,,,,2.0,2.0,3.0,3.0,2.0,2.0,2.0,8.0,10.0,1.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,8.0,2
661,3.0,4,4.0,3.0,5.0,3.0,5.0,3,4.0,4.0,3.0,4.0,3.0,3.0,3.0,0.0,,0.0,,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,,,,,,,,,,1.0,0.0,,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,2
662,4.0,4,4.0,4.0,4.0,4.0,4.0,4,4.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,,0.0,,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,0.0,,,,,,,,,,,,,5.0,1.0,3.0,3.0,1.0,1.0,1.0,,1.0,0.0,,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,2.0,1.0,1.0,1.0,4.0,11.0,2.0,1.0,1.0,8.0,2
663,3.0,4,4.0,4.0,4.0,4.0,2.0,4,4.0,4.0,2.0,2.0,1.0,1.0,5.0,0.0,,0.0,,4.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,,,,,,,,,,9.0,0.0,,5.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,2
664,3.0,5,5.0,4.0,4.0,1.0,5.0,4,4.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,,1.0,3.0,4.0,5.0,5.0,3.0,3.0,5.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,2
665,4.0,4,4.0,4.0,3.0,5.0,4.0,3,4.0,2.0,4.0,2.0,3.0,4.0,3.0,0.0,,0.0,,3.0,5.0,4.0,2.0,4.0,2.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,,4.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,,4.0,2.0,3.0,2.0,4.0,2.0,3.0,,1.0,0.0,,4.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,8.0,2
666,5.0,5,5.0,5.0,5.0,2.0,4.0,4,5.0,4.0,2.0,2.0,5.0,5.0,1.0,1.0,1.0,0.0,,3.0,2.0,5.0,2.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,3.0,1.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,8.0,2
667,3.0,4,3.0,2.0,3.0,3.0,2.0,2,4.0,4.0,3.0,3.0,3.0,2.0,4.0,0.0,,0.0,,3.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,,,,,,,,,,1.0,1.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,5.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,6.0,4.0,1.0,1.0,1.0,8.0,2
668,3.0,4,3.0,3.0,4.0,3.0,2.0,3,4.0,3.0,2.0,2.0,2.0,2.0,4.0,0.0,,0.0,,3.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,,,,,,,,,,2.0,1.0,6.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,8.0,2
669,5.0,5,4.0,3.0,3.0,3.0,2.0,4,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,,2.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,1.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,,,,,,,,,2.0,1.0,8.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,,1.0,1.0,8.0,2
670,5.0,4,4.0,4.0,4.0,5.0,1.0,3,1.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,,0.0,,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,,5.0,1.0,3.0,3.0,5.0,1.0,3.0,,2.0,0.0,,5.0,5.0,5.0,5.0,2.0,2.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,8.0,2
671,4.0,2,4.0,2.0,3.0,4.0,1.0,3,4.0,4.0,2.0,2.0,2.0,4.0,1.0,0.0,,0.0,,1.0,3.0,3.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,3.0,1.0,3.0,5.0,3.0,3.0,1.0,3.0,3.0,1.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,11.0,0.0,,4.0,5.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,8.0,2
672,3.0,3,4.0,3.0,2.0,2.0,4.0,4,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,,,,,,,,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,,,,,,,,,,,,,5.0,,,,,,,,3.0,1.0,5.0,4.0,5.0,3.0,5.0,4.0,2.0,3.0,2.0,,4.0,3.0,1.0,2.0,1.0,8.0,1.0,1.0,1.0,4.0,8.0,2
673,4.0,4,3.0,2.0,3.0,3.0,2.0,2,4.0,3.0,2.0,4.0,4.0,4.0,,0.0,,,,3.0,4.0,4.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4.0,3.0,3.0,4.0,3.0,3.0,3.0,,9.0,0.0,,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,8.0,2
674,4.0,5,4.0,2.0,3.0,2.0,2.0,2,4.0,4.0,2.0,2.0,4.0,4.0,2.0,0.0,,0.0,,2.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,1.0,2.0,3.0,0.0,,,,,,,,,,,,,1.0,1.0,1.0,3.0,2.0,1.0,1.0,6.0,11.0,1.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,3.0,8.0,2
675,5.0,4,4.0,4.0,3.0,1.0,5.0,5,5.0,5.0,3.0,5.0,3.0,3.0,2.0,0.0,,0.0,,4.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,,5.0,3.0,2.0,3.0,2.0,3.0,2.0,,3.0,1.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,8.0,2
676,3.0,4,4.0,3.0,2.0,4.0,2.0,4,4.0,5.0,3.0,4.0,5.0,1.0,1.0,0.0,,0.0,,2.0,5.0,5.0,4.0,3.0,5.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,0.0,,,,,,,,,,,,,2.0,5.0,5.0,3.0,2.0,3.0,1.0,,9.0,0.0,,4.0,5.0,4.0,3.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,1.0,2.0,2.0,6.0,2.0,2.0,2.0,3.0,8.0,2
677,4.0,5,4.0,2.0,2.0,2.0,2.0,5,5.0,4.0,1.0,1.0,4.0,1.0,1.0,0.0,,0.0,,5.0,2.0,5.0,2.0,5.0,2.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,,,,,,,,,4.0,1.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,3.0,8.0,2
678,2.0,4,4.0,3.0,3.0,3.0,2.0,4,4.0,4.0,3.0,3.0,2.0,2.0,2.0,0.0,,0.0,,2.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,5.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,,,,,,,,,,1.0,1.0,7.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,3.0,8.0,2
679,3.0,4,4.0,2.0,2.0,2.0,2.0,2,3.0,3.0,1.0,1.0,1.0,1.0,4.0,0.0,,0.0,,1.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0,5.0,2.0,2.0,5.0,1.0,1.0,4.0,3.0,2.0,4.0,,,,,,,,,,,3.0,0.0,,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,3.0,8.0,2
680,3.0,4,3.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,,0.0,,1.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,,,,,,,,,,9.0,0.0,,4.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,2.0,2.0,8.0,1.0,2.0,1.0,4.0,8.0,2
681,2.0,4,3.0,1.0,3.0,3.0,5.0,3,3.0,3.0,1.0,4.0,1.0,1.0,,0.0,,0.0,,1.0,4.0,4.0,5.0,3.0,1.0,1.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,5.0,2.0,3.0,1.0,5.0,3.0,1.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,,,,,,,,,,,3.0,0.0,,4.0,5.0,5.0,5.0,1.0,1.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,1.0,4.0,1.0,2.0,1.0,4.0,8.0,2
682,1.0,1,1.0,1.0,1.0,1.0,5.0,1,1.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,,1.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,,,,,,,,,,1.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,1.0,2.0,3.0,3.0,2.0,,3.0,8.0,2
683,4.0,5,4.0,4.0,4.0,3.0,3.0,3,3.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,0.0,,,,,,,,,,,,,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,1.0,1.0,,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,5.0,8.0,2
684,5.0,4,3.0,3.0,3.0,4.0,1.0,2,3.0,2.0,2.0,1.0,1.0,3.0,4.0,0.0,,0.0,,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,0.0,,,,,,,,,,,,,3.0,4.0,4.0,4.0,2.0,3.0,2.0,,1.0,0.0,,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,4.0,8.0,2
685,2.0,5,3.0,3.0,4.0,3.0,4.0,2,3.0,5.0,2.0,2.0,2.0,2.0,5.0,0.0,,0.0,,3.0,3.0,5.0,3.0,5.0,5.0,2.0,5.0,2.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,1.0,5.0,2.0,2.0,5.0,3.0,4.0,5.0,2.0,5.0,2.0,3.0,,,,,,,,,,3.0,0.0,,3.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,4.0,8.0,2
686,3.0,5,5.0,3.0,3.0,5.0,3.0,3,5.0,4.0,1.0,1.0,1.0,1.0,5.0,0.0,,0.0,,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,0.0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,3.0,5.0,,3.0,1.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,3.0,8.0,2
687,2.0,4,3.0,2.0,2.0,2.0,2.0,4,4.0,4.0,2.0,2.0,2.0,2.0,5.0,0.0,,0.0,,3.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,0.0,,,,,,,,,,,,,5.0,,,,,,,1.0,3.0,1.0,,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,8.0,1.0,,1.0,4.0,8.0,2
688,2.0,3,3.0,2.0,3.0,3.0,2.0,4,4.0,4.0,2.0,2.0,3.0,3.0,4.0,0.0,,0.0,,3.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,0.0,,,,,,,,,,,,,5.0,,,,,,,,3.0,0.0,,4.0,5.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,8.0,1.0,2.0,1.0,5.0,8.0,2
689,2.0,4,4.0,2.0,2.0,2.0,4.0,3,4.0,4.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,0.0,,2.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,0.0,,,,,,,,,,,,,4.0,2.0,2.0,3.0,1.0,2.0,2.0,,3.0,0.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,8.0,2
690,3.0,4,4.0,3.0,2.0,2.0,4.0,2,4.0,3.0,2.0,2.0,2.0,2.0,4.0,0.0,,0.0,,3.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,,4.0,3.0,3.0,4.0,3.0,3.0,3.0,,9.0,0.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,8.0,2
691,4.0,4,3.0,2.0,4.0,1.0,5.0,5,4.0,3.0,2.0,5.0,3.0,3.0,1.0,0.0,,0.0,,3.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,2.0,4.0,2.0,4.0,4.0,0.0,,,,,,,,,,,,,5.0,1.0,4.0,5.0,1.0,3.0,3.0,,3.0,0.0,,5.0,4.0,4.0,2.0,2.0,5.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,3.0,8.0,2
692,4.0,4,3.0,3.0,2.0,2.0,4.0,2,4.0,4.0,1.0,2.0,2.0,2.0,4.0,0.0,,0.0,,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,0.0,,,,,,,,,,,,,5.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,8.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,8.0,2
693,4.0,5,5.0,1.0,2.0,3.0,2.0,5,2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,,0.0,,2.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,1.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,,,,,,,,,,4.0,0.0,,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,3.0,8.0,2
694,3.0,4,4.0,5.0,5.0,2.0,5.0,5,4.0,4.0,2.0,4.0,2.0,2.0,2.0,0.0,,0.0,,2.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,0.0,,,,,,,,,,,,,5.0,,,,,,,1.0,2.0,0.0,,,,,,,,,,,,,1.0,1.0,1.0,7.0,1.0,1.0,1.0,3.0,8.0,2
695,5.0,5,4.0,3.0,1.0,1.0,3.0,5,3.0,5.0,1.0,1.0,2.0,2.0,4.0,0.0,,0.0,,4.0,4.0,4.0,2.0,3.0,1.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,2.0,4.0,1.0,1.0,,,,,,,,,,11.0,0.0,,4.0,4.0,5.0,5.0,5.0,3.0,4.0,3.0,3.0,5.0,4.0,2.0,1.0,1.0,5.0,3.0,2.0,1.0,3.0,8.0,2
696,3.0,4,4.0,4.0,5.0,2.0,5.0,4,4.0,4.0,5.0,5.0,2.0,4.0,1.0,0.0,,0.0,,4.0,2.0,,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,2.0,4.0,4.0,5.0,2.0,2.0,5.0,4.0,3.0,,,,,,,,,,2.0,0.0,,4.0,1.0,4.0,4.0,5.0,4.0,5.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,7.0,3.0,5.0,1.0,3.0,8.0,2
