ID,highsal,interest,challeng,special,mathsci,knowledg,family,hobbies,gooddeg,varied,mother,father,careers,teacher,nobody,insight,encourag,discoura,whodisc,practica,curricul,pleased,relevanc,competit,Mconfid,Fhelp,deadline,assess,interper,quality,supplect,supppers,groupwk,teachhrs,friends,coursewk,theory,practwk,designwk,variety,placemen,experien,money,educatio,jobprosp,jobdecid,industry,perdevel,unigrade,apptheor,finalyr,indchart,placothe,wkexp,placloca,breaked,finuni,nogain,noappeal,noaccept,noplaoth,carpath,furstudy,studarea,salary,location,workenv,people,travel,benefits,training,promot,equalopp,flexible,childcar,workrole,charship,gender,age,ethnic,religion,school,year,dept,uni
212,4,5,4,3,4,2,2,4,4,4,3,3,3,4,2,0,9,0,9,3,2,4,2,4,3,3,3,3,4,2,3,4,4,4,4,4,4,4,4,4,1,4,4,3,5,4,4,3,4,3,4,4,0,9,9,9,9,9,9,9,9,9,0,9,4,4,4,3,3,3,4,4,4,4,4,3,1,1,2.0,1,2,2,0,1.0,1
213,4,5,4,4,4,2,1,4,5,4,1,1,1,1,3,1,1,0,9,4,4,4,5,4,3,3,4,3,4,4,2,1,4,4,4,4,2,4,4,5,1,5,4,2,5,5,5,5,3,4,2,3,0,9,9,9,9,9,9,9,9,9,0,9,5,5,4,4,3,4,4,4,2,4,1,1,1,1,5.0,1,1,1,3,2.0,1
214,2,4,4,4,4,2,5,4,4,3,4,4,3,3,3,0,9,0,9,4,2,4,3,4,3,3,3,3,2,4,4,3,3,4,3,4,4,4,4,4,1,4,2,4,4,4,4,4,3,4,3,3,0,9,9,9,9,9,9,9,9,2,0,9,4,4,4,4,2,3,3,3,2,3,1,2,1,1,2.0,1,1,1,1,6.0,1
215,4,4,5,5,5,4,1,4,4,4,1,1,1,1,5,0,9,0,9,3,2,4,2,4,2,1,4,4,5,4,4,1,5,4,5,4,5,4,3,4,1,5,4,1,5,4,5,4,3,4,4,5,0,9,9,9,9,9,9,9,9,1,0,9,4,4,4,4,3,3,5,5,3,4,3,1,1,1,2.0,1,1,1,2,4.0,1
216,1,4,4,2,4,4,1,2,2,3,1,1,2,2,4,0,9,0,9,4,5,4,4,5,4,2,4,4,3,3,2,4,2,4,5,1,1,4,4,4,1,5,1,4,4,4,5,5,2,4,2,1,0,9,9,9,9,9,9,9,9,2,0,9,3,4,5,4,2,1,4,3,2,1,1,3,2,2,4.0,1,2,1,3,7.0,1
217,4,5,5,4,4,3,2,4,4,4,3,3,3,3,4,1,1,0,9,4,4,4,4,3,3,3,3,4,3,4,4,3,3,5,4,3,4,5,3,4,1,5,4,4,5,5,5,4,4,5,5,3,0,9,9,9,9,9,9,9,9,9,0,9,4,5,4,3,4,3,5,5,3,4,3,2,1,1,1.0,1,1,1,1,4.0,1
218,5,4,4,4,5,2,3,3,4,3,2,4,3,4,2,0,9,0,9,3,2,4,5,3,2,2,2,3,4,3,4,3,3,4,4,4,4,4,4,4,1,5,4,5,4,4,4,4,4,4,4,4,0,9,9,9,9,9,9,9,9,2,0,9,5,3,4,4,4,2,4,4,2,3,3,3,1,0,1.0,1,2,0,1,4.0,1
219,3,5,5,3,3,2,2,4,3,4,4,4,4,4,3,0,9,0,9,4,4,5,3,5,3,3,5,4,4,4,4,4,5,4,5,4,4,5,5,5,1,5,4,5,5,4,5,5,4,5,4,3,0,9,9,9,9,9,9,9,9,2,2,0,4,3,4,4,5,4,4,4,3,4,3,1,0,1,3.0,1,2,1,2,7.0,1
220,2,5,4,3,4,1,5,4,5,4,4,4,3,3,1,1,1,0,9,2,4,5,3,4,2,1,4,3,5,4,4,3,4,4,4,3,3,2,2,5,1,5,4,3,5,4,4,4,4,4,3,3,0,9,9,9,9,9,9,9,9,2,1,5,4,4,5,3,4,3,4,4,3,3,2,1,1,1,1.0,1,2,1,2,4.0,1
221,2,4,5,5,4,3,4,3,4,5,2,4,3,4,2,0,9,0,9,2,2,3,4,4,4,4,5,4,4,4,4,4,3,3,2,4,2,3,4,4,0,9,9,9,9,9,9,9,9,9,9,9,9,1,5,3,3,1,0,5,0,1,0,9,4,5,4,4,3,3,5,4,4,5,1,2,1,1,3.0,1,1,1,3,5.0,1
222,1,5,5,3,2,1,5,5,5,5,1,2,1,2,3,0,9,0,9,3,2,5,2,5,2,3,2,3,4,4,4,5,4,5,4,4,4,2,4,4,0,9,9,9,9,9,9,9,9,9,9,9,9,5,1,1,1,1,1,1,0,1,1,5,4,4,5,4,3,2,5,4,5,2,1,2,0,2,5.0,1,2,2,1,6.0,1
223,4,5,5,5,4,3,1,4,4,4,3,3,2,3,3,0,9,0,9,2,3,4,2,4,3,2,3,4,4,4,4,3,4,4,4,4,4,2,3,4,1,5,3,2,5,4,5,5,3,4,4,5,0,9,9,9,9,9,9,9,9,1,0,9,4,3,5,5,4,3,5,5,4,4,3,1,1,1,4.0,1,1,1,3,6.0,1
224,4,5,5,5,4,5,1,4,5,5,4,0,3,1,4,0,9,0,9,4,4,5,2,5,5,2,5,2,5,4,4,2,5,4,4,4,3,2,3,4,1,5,4,5,5,4,5,5,5,5,3,3,0,9,9,9,9,9,9,9,9,2,0,9,3,2,4,2,5,1,3,5,3,2,1,1,2,2,4.0,9,4,2,5,6.0,1
225,3,4,4,2,2,3,2,3,2,4,3,3,3,3,4,0,9,0,9,2,3,4,3,4,3,3,4,3,3,4,3,3,4,4,4,4,4,3,4,4,1,4,3,2,4,4,4,4,3,4,4,3,0,9,9,9,9,9,9,9,9,2,1,3,3,3,4,4,4,3,5,4,4,3,3,1,1,2,5.0,15,1,1,5,2.0,1
226,3,4,4,3,3,2,4,3,4,4,2,4,3,3,2,0,9,0,9,4,3,4,4,4,3,2,5,4,3,4,3,5,3,3,4,4,4,3,3,4,0,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,4,3,2,1,0,1,1,5,4,4,3,3,5,4,5,5,3,3,2,2,1,1,4.0,1,1,1,3,6.0,1
227,4,5,5,5,5,2,4,5,3,4,4,4,5,5,1,0,9,0,9,5,2,5,4,3,4,3,3,4,3,5,5,4,4,4,4,4,5,3,3,5,1,4,4,4,4,2,4,4,3,5,3,4,0,9,9,9,9,9,9,9,9,1,1,5,4,4,4,3,2,2,4,4,3,4,3,2,1,1,1.0,1,1,2,1,1.0,1
228,3,4,4,3,4,3,2,3,5,5,4,4,4,4,1,0,9,0,9,4,4,5,4,2,2,1,4,4,4,2,4,5,4,4,5,3,2,4,2,3,0,9,9,9,9,9,9,9,9,9,9,9,9,4,2,2,2,1,2,1,5,2,0,9,4,4,4,5,5,3,4,4,5,4,3,3,1,1,4.0,0,2,0,3,5.0,1
229,4,5,5,3,5,2,4,4,5,5,3,4,1,1,2,0,9,0,9,3,2,5,2,4,3,3,4,4,4,4,4,3,4,4,4,4,4,4,3,5,1,5,3,1,5,5,5,5,4,5,4,0,0,9,9,9,9,9,9,9,9,2,1,1,5,3,4,4,5,3,5,5,3,3,1,2,1,1,1.0,1,2,0,1,1.0,1
230,4,4,5,4,4,1,5,4,4,4,4,5,5,3,2,0,9,0,9,3,4,4,4,5,3,2,4,3,4,4,3,5,4,4,4,3,4,4,4,4,1,5,5,3,5,5,5,4,5,5,4,5,0,9,9,9,9,9,9,9,9,3,0,9,4,4,4,3,4,1,4,4,3,3,1,1,1,1,3.0,1,2,1,2,1.0,1
231,2,5,5,2,5,1,4,4,3,5,3,4,3,3,3,1,1,0,9,4,4,5,4,3,3,1,4,4,2,5,4,1,3,3,3,4,5,3,4,4,1,5,4,2,4,5,5,5,5,5,5,4,0,9,9,9,9,9,9,9,9,2,1,1,4,2,5,5,5,3,5,3,5,3,2,3,1,2,1.0,1,2,0,1,1.0,1
232,3,4,4,4,4,1,1,4,5,3,3,2,1,3,4,0,9,0,9,3,4,5,4,3,5,3,4,5,4,4,3,4,3,4,4,4,4,2,3,4,1,4,2,2,5,4,4,3,3,3,4,4,0,9,9,9,9,9,9,9,9,3,0,9,4,3,3,3,3,3,4,5,3,2,2,1,2,1,1.0,1,2,1,1,1.0,1
233,2,4,4,4,4,1,1,2,4,5,3,3,3,4,1,0,9,0,9,4,3,5,1,4,3,4,2,4,3,5,4,4,3,2,5,4,4,5,5,5,1,5,2,4,5,4,4,4,3,3,4,1,0,9,9,9,9,9,9,9,9,1,0,9,4,4,4,3,3,1,5,4,3,2,1,1,1,1,3.0,1,1,1,1,3.0,1
234,2,4,4,3,4,4,3,3,5,4,2,2,2,2,4,1,1,0,9,2,4,3,4,3,3,2,5,3,2,4,4,4,2,3,4,4,3,2,4,2,1,4,3,5,4,5,5,4,3,3,3,3,0,9,9,9,9,9,9,9,9,9,0,9,4,3,5,5,4,3,4,4,3,4,3,3,2,2,6.0,1,1,1,3,6.0,1
235,4,4,4,3,3,2,5,4,4,4,3,3,3,3,3,0,9,0,9,2,3,4,3,4,3,3,4,4,4,4,3,3,3,2,3,3,3,4,4,4,0,9,9,9,9,9,9,9,9,9,9,9,9,2,2,4,3,2,2,2,4,3,0,9,5,4,4,5,3,3,4,5,3,3,3,1,1,1,3.0,1,1,2,1,3.0,1
236,4,4,4,4,4,1,5,4,4,4,3,1,3,3,2,0,9,1,2,4,3,4,3,4,4,3,3,4,3,4,4,3,3,4,4,3,4,4,4,4,1,5,3,2,5,5,4,4,3,4,3,5,0,9,9,9,9,9,9,9,9,9,0,9,4,4,4,4,3,2,3,3,5,4,4,3,1,2,2.0,1,2,2,1,1.0,1
237,4,3,3,4,4,4,4,2,5,4,2,4,3,3,2,0,9,0,9,3,5,4,4,3,4,2,4,3,3,3,4,2,3,4,3,3,3,3,3,4,0,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,4,2,2,2,0,9,0,9,3,4,5,5,3,3,3,3,3,4,4,3,2,1,3.0,1,2,1,3,4.0,1
238,4,4,4,4,5,2,4,3,5,4,4,4,2,2,1,1,1,0,9,0,2,4,2,3,2,2,2,4,4,5,4,5,4,4,5,3,4,4,4,5,1,5,5,3,5,4,4,4,4,5,4,5,0,9,9,9,9,9,9,9,9,2,0,9,4,4,4,4,5,4,4,5,3,4,2,2,1,1,1.0,1,1,1,1,5.0,1
239,3,4,4,4,3,2,2,4,4,4,3,3,3,4,3,0,9,0,9,3,3,5,3,4,3,3,3,3,3,4,4,3,3,4,4,3,4,3,3,4,1,4,3,4,5,4,3,3,3,3,3,3,0,9,9,9,9,9,9,9,9,2,0,9,4,4,4,4,2,3,3,4,3,2,2,3,1,1,1.0,1,2,1,1,4.0,1
240,4,4,4,3,2,2,2,5,4,3,3,3,3,3,3,0,9,0,9,2,2,4,3,4,2,4,4,3,4,3,4,3,2,4,4,2,3,2,1,2,1,4,4,4,5,4,4,4,4,4,4,3,0,9,9,9,9,9,9,9,9,3,2,0,4,4,4,4,2,3,3,4,2,3,2,1,0,1,3.0,0,2,1,5,6.0,1
241,4,5,4,4,5,2,1,3,4,5,3,3,2,2,4,0,9,0,9,3,2,4,4,4,3,2,3,4,4,3,3,3,3,2,4,3,4,3,3,4,1,4,4,4,4,4,4,4,3,5,4,3,0,9,9,9,9,9,9,9,9,9,0,9,4,4,5,5,3,3,3,4,5,4,2,2,1,1,1.0,1,2,2,1,4.0,1
242,3,4,4,2,4,4,1,5,4,4,4,4,1,2,4,0,9,0,9,2,4,3,2,5,3,4,5,4,4,4,4,3,4,4,5,2,4,4,2,4,0,9,9,9,9,9,9,9,9,9,9,9,9,2,2,5,5,3,3,1,0,10,0,9,5,5,5,5,4,3,4,4,4,4,2,0,2,2,4.0,1,2,2,3,7.0,1
243,2,4,5,5,5,3,1,3,5,4,1,1,1,1,4,0,9,0,9,3,2,5,2,3,3,3,3,4,3,4,4,3,3,4,1,3,4,4,4,5,1,5,5,3,4,5,5,5,4,4,4,5,0,9,9,9,9,9,9,9,9,4,1,7,4,3,5,5,4,3,4,4,5,5,1,2,1,2,2.0,13,2,1,1,4.0,1
244,3,4,4,5,4,4,1,3,5,2,2,2,2,2,4,0,9,0,9,3,4,2,4,3,3,3,4,3,3,2,2,4,3,2,4,4,3,2,2,4,0,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,4,2,2,2,0,9,0,9,1,4,4,5,4,2,4,4,5,4,1,2,1,1,2.0,1,1,1,1,1.0,1
245,4,5,5,3,5,2,2,3,5,5,3,4,3,3,2,0,9,0,9,2,3,4,2,4,3,3,3,4,3,4,4,4,4,4,5,3,3,2,3,4,0,9,9,9,9,9,9,9,9,9,9,9,9,2,1,2,4,1,1,1,0,9,0,9,4,4,4,5,5,3,5,5,3,4,3,3,1,1,2.0,1,1,2,1,1.0,1
246,3,5,5,5,4,2,3,4,4,4,1,1,1,1,5,0,9,0,9,2,2,4,4,4,1,1,3,4,3,4,3,2,3,4,5,4,4,3,3,4,1,5,4,1,5,5,4,4,4,5,4,4,0,9,9,9,9,9,9,9,9,2,1,3,4,2,2,2,3,3,5,5,1,2,1,3,1,1,4.0,1,2,1,2,3.0,1
247,3,4,5,5,4,2,3,4,5,4,1,1,2,3,2,0,9,0,9,4,4,4,4,2,5,2,2,4,4,4,4,5,2,2,5,4,4,4,3,5,0,9,9,9,9,9,9,9,9,9,9,9,9,3,2,4,2,2,2,3,0,1,0,9,4,4,5,5,5,4,4,5,3,2,2,1,1,1,1.0,1,1,1,1,1.0,1
248,4,5,4,3,3,3,3,4,4,4,3,3,3,4,3,0,9,0,9,4,4,4,3,5,4,4,4,4,5,5,5,5,4,4,5,4,4,4,4,5,0,9,9,9,9,9,9,9,9,9,9,9,9,3,4,3,2,2,3,4,0,9,1,0,5,4,4,4,4,4,5,4,4,4,4,2,1,1,3.0,1,1,1,3,7.0,1
249,4,4,4,2,4,4,2,4,4,4,2,2,3,2,3,0,9,0,9,1,4,4,5,4,3,4,3,2,4,4,4,2,2,4,4,2,2,1,1,4,1,4,4,4,4,3,4,4,4,4,2,3,0,9,9,9,9,9,9,9,9,9,1,0,5,5,4,4,4,4,3,4,2,4,2,2,2,1,7.0,1,1,1,3,5.0,1
250,3,4,5,5,5,2,1,1,4,3,3,3,4,2,1,0,9,0,9,2,4,4,2,3,2,2,4,4,1,4,4,4,4,4,4,4,5,3,2,4,1,5,3,2,5,5,5,2,2,4,4,3,0,9,9,9,9,9,9,9,9,2,1,0,4,4,4,4,5,2,4,4,2,2,2,2,1,1,4.0,1,1,1,3,1.0,1
251,4,4,4,3,4,3,1,3,5,4,2,2,3,3,4,1,1,0,9,2,4,3,4,4,2,3,3,2,2,2,2,4,4,4,4,4,3,4,4,4,1,4,2,4,4,4,4,4,4,4,4,4,0,9,9,9,9,9,9,9,9,2,0,9,3,4,4,4,3,3,4,5,4,4,3,3,1,1,3.0,1,2,1,2,6.0,1
252,4,4,4,5,5,4,3,4,4,4,1,5,4,5,1,0,9,0,9,2,3,4,3,4,3,2,4,4,4,4,5,3,4,4,5,3,4,2,2,2,1,5,3,3,5,4,5,5,3,4,3,4,0,9,9,9,9,9,9,9,9,2,0,9,4,3,4,4,3,3,3,4,3,3,0,2,1,2,6.0,1,1,0,4,6.0,1
253,5,5,5,4,5,1,1,5,4,5,3,4,3,3,3,1,1,0,9,4,3,5,2,4,5,3,3,4,4,5,4,4,4,4,4,4,4,4,4,5,1,5,5,4,5,4,4,5,4,4,4,5,0,9,9,9,9,9,9,9,9,2,1,5,5,2,4,4,5,4,5,5,4,3,3,1,1,1,2.0,1,1,1,1,6.0,1
254,2,4,5,3,3,3,1,4,4,4,1,1,1,1,5,0,9,0,9,4,4,4,3,4,2,1,5,2,3,4,4,4,4,4,4,4,3,4,4,4,1,5,4,1,5,5,5,5,5,5,5,3,0,9,9,9,9,9,9,9,9,2,1,0,3,5,5,3,5,2,4,4,4,4,4,3,3,2,2.0,2,2,1,1,6.0,1
255,5,5,5,2,5,2,1,2,4,5,3,3,3,3,3,1,1,0,9,3,2,4,2,4,3,1,3,3,4,4,4,4,3,4,4,4,4,4,4,4,1,5,4,2,4,4,5,5,5,4,3,5,0,9,9,9,9,9,9,9,9,9,1,5,4,4,4,3,3,4,5,5,5,5,4,1,1,1,1.0,1,2,1,1,2.0,1
256,3,4,4,4,4,2,2,4,4,4,3,3,2,2,2,0,9,0,9,4,3,4,3,4,3,3,4,4,3,4,4,4,3,4,4,3,3,4,4,4,1,4,3,3,4,4,4,4,4,4,4,3,0,9,9,9,9,9,9,9,9,2,0,9,4,4,4,4,3,3,3,3,3,3,2,2,3,1,4.0,1,1,1,2,6.0,1
257,2,4,4,4,4,1,1,4,4,3,1,1,2,2,4,0,9,0,9,2,2,4,4,4,2,2,4,3,4,2,4,2,4,4,4,4,4,4,2,2,1,4,2,2,4,5,5,4,2,4,3,2,0,9,9,9,9,9,9,9,9,2,0,9,4,5,4,4,2,2,5,5,3,4,4,2,1,1,3.0,1,1,1,5,3.0,1
258,4,5,4,4,4,1,4,4,5,4,4,5,3,5,1,0,9,0,9,3,0,2,4,4,3,2,3,4,4,4,4,4,4,3,4,3,4,4,3,4,1,4,4,3,4,4,4,4,4,4,4,4,0,9,9,9,9,9,9,9,9,9,0,9,4,4,5,4,2,3,5,4,4,4,1,2,1,1,2.0,1,1,1,1,4.0,1
259,3,4,4,4,4,2,4,3,4,4,3,3,3,3,3,0,9,0,9,4,3,5,3,4,3,3,4,3,4,5,4,4,4,4,4,4,5,4,3,4,1,5,4,4,5,5,5,3,4,5,4,5,0,9,9,9,9,9,9,9,9,1,0,9,4,4,4,4,3,3,4,5,3,3,3,3,1,1,4.0,3,1,1,5,6.0,1
260,4,5,5,4,3,3,2,3,5,5,3,3,5,5,1,0,9,0,9,2,3,3,2,4,4,2,3,4,4,4,2,4,0,4,5,4,4,3,2,4,1,5,5,4,5,4,5,5,2,4,3,5,0,9,9,9,9,9,9,9,9,2,0,9,4,4,3,4,3,1,4,4,4,3,3,2,1,2,3.0,1,2,2,1,6.0,1
261,3,4,4,5,4,2,2,3,4,5,3,3,3,4,2,0,9,0,9,4,3,4,3,3,3,3,3,4,4,4,4,4,4,3,4,4,4,4,4,5,1,4,4,3,5,4,5,3,3,4,3,4,0,9,9,9,9,9,9,9,9,9,0,9,4,4,4,3,2,3,4,4,3,4,2,3,2,1,1.0,1,2,1,1,6.0,1
262,2,4,4,4,4,3,1,2,4,4,3,3,3,3,3,0,9,0,9,3,3,4,4,4,1,2,3,4,4,4,4,2,4,4,2,3,3,3,3,4,0,9,9,9,9,9,9,9,9,9,9,9,9,2,5,4,3,2,4,5,0,1,0,9,3,4,4,4,4,2,2,3,2,2,2,2,2,1,4.0,1,1,1,3,7.0,1
263,5,5,5,4,3,4,2,4,5,5,3,5,3,5,2,0,9,0,9,3,3,4,4,4,3,4,3,4,4,5,4,4,3,4,4,4,4,4,4,4,0,9,9,9,9,9,9,9,9,9,9,9,9,5,4,4,5,2,2,1,0,1,1,8,5,3,4,4,5,3,5,4,4,4,3,1,1,1,6.0,11,3,1,2,6.0,1
264,4,4,5,3,4,3,4,5,5,5,4,3,2,2,3,0,9,2,0,4,5,5,2,4,2,3,5,3,4,4,4,2,4,4,4,3,3,3,3,4,1,5,3,2,5,1,3,3,3,4,2,4,0,9,9,9,9,9,9,9,9,1,0,9,5,4,4,3,5,4,3,4,1,4,1,1,1,1,5.0,1,2,1,4,4.0,1
265,3,4,5,4,4,3,1,3,4,3,1,1,1,3,4,0,9,0,9,4,3,5,2,4,5,1,3,3,4,4,3,3,2,2,3,3,3,4,4,5,1,5,4,2,4,5,5,5,3,5,2,1,0,9,9,9,9,9,9,9,9,2,1,5,4,4,3,2,3,3,5,4,3,3,3,2,2,2,1.0,16,1,1,1,6.0,1
266,4,4,5,5,3,4,1,3,4,5,2,2,4,3,3,0,9,1,5,3,2,4,2,2,1,1,4,3,2,4,2,2,4,2,3,3,4,4,4,3,1,5,5,4,5,5,5,5,5,5,4,5,0,9,9,9,9,9,9,9,9,2,0,9,4,4,3,4,5,5,4,5,2,4,2,1,1,1,1.0,1,1,1,1,3.0,1
267,4,4,4,4,4,3,1,4,5,5,4,4,1,4,1,0,9,0,9,2,3,4,4,3,3,2,5,2,4,4,4,3,5,4,5,3,3,2,3,3,1,5,4,5,4,4,4,4,3,3,3,3,0,9,9,9,9,9,9,9,9,9,0,9,5,5,5,5,4,3,4,4,3,4,3,2,2,1,3.0,1,2,0,5,4.0,1
268,4,4,4,5,5,2,1,3,5,5,3,3,4,4,2,0,9,0,9,2,4,3,2,3,3,3,3,2,3,4,4,3,3,3,4,4,4,3,4,4,1,5,3,3,5,4,5,4,4,4,3,5,0,9,9,9,9,9,9,9,9,9,0,9,4,4,4,4,4,3,5,5,3,4,3,3,1,2,4.0,1,2,1,3,2.0,1
269,4,4,4,4,4,2,4,5,5,4,1,1,1,1,4,0,9,0,9,3,2,4,2,3,4,2,3,3,4,4,5,5,4,4,5,4,4,4,4,5,0,9,9,9,9,9,9,9,9,9,9,9,9,4,3,4,4,2,3,3,0,2,0,9,5,5,4,4,2,4,4,4,4,2,2,2,3,1,2.0,1,1,1,1,6.0,1
270,3,5,4,4,3,2,4,4,4,5,3,5,3,5,2,0,9,0,9,4,5,5,3,4,4,3,4,4,4,5,3,4,4,4,5,4,4,4,4,5,1,5,3,2,5,4,5,5,3,4,3,0,0,9,9,9,9,9,9,9,9,9,0,9,4,3,3,4,3,3,4,5,4,3,3,3,1,2,1.0,1,1,1,1,7.0,1
271,2,5,5,3,4,4,2,2,4,4,4,2,2,4,2,0,9,0,9,4,5,4,3,4,5,2,4,4,3,4,4,2,3,4,4,4,3,4,4,4,1,5,3,4,5,4,4,4,4,4,3,3,0,9,9,9,9,9,9,9,9,2,0,9,4,3,3,4,2,2,3,3,3,4,3,2,2,2,4.0,1,2,1,3,7.0,1
272,2,4,5,2,4,2,4,5,5,5,2,2,2,2,5,1,1,0,9,4,4,4,2,5,5,1,5,2,4,4,2,4,4,4,4,2,4,4,4,4,1,5,2,2,5,5,5,5,5,5,5,5,0,9,9,9,9,9,9,9,9,2,0,9,4,2,5,5,5,2,5,4,5,2,2,2,1,2,2.0,15,1,2,2,6.0,1
273,4,5,4,4,4,4,1,3,4,4,2,2,3,3,5,0,9,0,9,2,3,4,4,4,2,2,4,4,4,4,4,3,4,4,4,4,4,4,4,4,1,4,3,4,5,5,5,4,4,4,3,3,0,9,9,9,9,9,9,9,9,1,0,9,4,4,4,5,3,3,4,4,3,4,3,2,1,1,2.0,1,1,1,2,3.0,1
274,4,4,5,3,5,2,2,4,4,4,3,4,4,3,4,1,0,0,9,2,4,3,5,4,3,3,4,3,3,4,3,2,3,2,4,3,2,1,2,4,1,5,2,4,5,5,5,4,3,4,2,4,0,9,9,9,9,9,9,9,9,1,0,9,4,5,5,5,5,2,4,3,3,5,1,1,1,1,6.0,1,1,1,4,2.0,1
275,3,4,5,4,4,3,3,4,5,4,3,3,3,3,4,1,1,0,9,4,4,3,4,4,3,3,3,4,4,3,4,3,3,4,5,4,4,2,2,3,1,5,1,4,4,4,4,4,4,3,3,3,0,9,9,9,9,9,9,9,9,1,1,4,4,4,5,5,5,4,5,5,4,3,3,1,2,1,,15,1,0,3,4.0,1
276,4,4,3,4,4,4,1,3,5,4,4,3,3,3,1,1,1,0,9,3,4,4,4,4,3,3,3,4,5,4,3,3,5,5,5,5,4,4,4,4,1,5,4,2,5,4,4,5,4,3,4,5,0,9,9,9,9,9,9,9,9,1,1,1,5,5,4,4,4,3,4,5,5,4,3,1,1,2,2.0,1,1,1,2,4.0,1
277,3,4,4,2,3,3,5,3,5,4,1,5,1,1,1,1,1,0,9,1,4,4,5,3,4,3,3,0,3,4,4,3,4,4,5,3,3,1,2,4,1,5,3,4,5,5,5,5,4,3,4,3,0,9,9,9,9,9,9,9,9,9,1,1,4,5,4,5,5,3,3,3,4,4,3,3,1,2,2.0,9,2,1,2,4.0,1
278,2,4,5,4,5,2,4,4,4,5,3,3,4,3,4,1,1,0,9,4,4,5,2,4,3,2,4,2,5,4,4,4,4,3,5,4,4,3,2,4,1,5,2,1,5,4,5,4,4,4,3,5,0,9,9,9,9,9,9,9,9,1,1,0,3,4,4,4,2,2,4,4,4,3,2,2,1,1,4.0,1,1,1,5,6.0,1
279,4,4,4,5,4,4,1,2,5,4,3,3,3,3,4,0,9,1,3,4,3,4,2,5,5,2,3,2,2,4,4,4,4,2,4,2,4,4,4,4,1,4,5,4,5,5,5,4,3,3,4,4,2,9,9,9,9,9,9,9,9,9,1,0,5,4,4,4,4,4,4,5,5,4,3,1,1,2,3.0,1,0,2,2,6.0,1
280,4,4,4,4,4,4,1,3,4,4,1,1,2,3,4,0,9,0,9,2,3,4,4,4,3,3,4,3,3,4,3,2,3,4,5,4,4,1,2,4,1,5,3,3,5,5,5,5,4,4,5,5,0,9,9,9,9,9,9,9,9,2,0,9,5,5,5,5,3,4,4,5,4,3,3,1,1,1,5.0,1,2,1,3,1.0,1
281,3,4,5,4,4,2,3,4,5,4,3,3,1,1,3,0,9,1,7,2,2,5,4,2,3,3,2,3,4,2,4,3,4,4,5,4,2,4,4,2,1,5,4,4,4,5,4,5,4,4,3,3,0,9,9,9,9,9,9,9,9,2,1,0,4,5,5,4,4,3,4,4,3,5,3,2,2,1,5.0,1,1,1,4,4.0,1
282,3,5,5,5,4,2,1,4,4,4,3,3,4,4,2,0,9,0,9,2,2,5,2,4,3,2,2,4,2,4,4,3,3,4,5,4,4,2,2,4,1,5,2,2,5,4,5,4,4,4,4,3,0,9,9,9,9,9,9,9,9,2,0,9,4,4,4,4,2,2,4,4,3,2,2,1,1,1,3.0,4,1,1,5,1.0,1
283,3,5,5,3,4,2,2,5,3,5,3,3,3,3,4,0,9,0,9,5,4,5,2,5,2,3,2,4,5,4,2,3,5,4,4,4,4,5,5,5,1,5,3,3,5,5,5,5,4,4,3,3,0,9,9,9,9,9,9,9,9,2,1,0,4,4,5,5,4,3,5,5,4,3,3,2,1,2,2.0,1,2,2,1,7.0,1
284,3,5,5,5,5,2,4,5,5,5,1,1,1,1,3,1,1,0,9,3,2,5,2,4,3,3,3,3,4,4,4,5,3,4,5,3,4,3,4,5,1,5,3,3,5,5,5,5,5,5,5,5,0,9,9,9,9,9,9,9,9,2,0,9,4,4,5,5,5,3,5,4,4,4,3,2,1,1,1.0,1,2,1,1,6.0,1
285,3,5,3,4,5,1,4,5,4,5,3,4,3,3,5,0,9,0,9,5,3,5,4,4,1,1,4,4,5,4,4,4,5,5,4,4,4,2,2,5,1,5,1,1,5,4,5,5,3,3,4,5,0,9,9,9,9,9,9,9,9,4,0,9,5,4,4,3,3,2,4,5,5,3,5,2,2,1,3.0,15,1,1,2,6.0,1
286,4,5,5,4,5,3,5,4,4,4,2,3,2,3,4,0,9,0,9,3,4,4,2,3,2,2,4,3,4,4,3,3,4,2,5,4,4,4,4,5,1,5,3,4,5,4,5,5,4,4,4,5,0,9,9,9,9,9,9,9,9,9,1,0,5,5,4,5,4,3,3,5,3,5,3,2,1,1,1.0,1,2,1,1,6.0,1
287,1,4,4,5,4,3,4,5,4,2,2,2,1,1,2,0,9,0,9,3,3,5,5,2,3,3,3,3,3,4,4,5,5,3,4,2,4,3,4,4,1,5,4,2,5,4,4,5,5,5,4,5,0,9,9,9,9,9,9,9,9,9,0,9,4,3,5,5,3,4,5,4,3,3,3,3,1,1,1.0,1,2,1,1,1.0,1
288,3,5,5,5,4,2,1,4,4,4,4,4,3,4,2,0,9,0,9,4,4,5,2,3,1,1,3,4,4,5,5,3,4,3,5,4,4,4,3,5,1,5,5,3,5,3,4,4,3,5,3,4,0,9,9,9,9,9,9,9,9,2,1,3,4,4,4,4,4,4,5,4,4,3,2,2,1,1,1.0,9,6,1,1,4.0,1
